-65 0.000164428 -220
|Index|TCPP|TCVP|
|878|0.0707152|1.60215|
|879|0.0710361|1.60753|
|880|0.0713582|1.61293|
|881|0.0716813|1.61833|
|882|0.0720055|1.62375|
|883|0.0723308|1.62918|
|884|0.0726572|1.63462|
|885|0.0729847|1.64008|
|886|0.0733132|1.64554|
|887|0.0736429|1.65102|
|888|0.0739736|1.6565|
|889|0.0743055|1.662|
|890|0.0746384|1.66751|
|891|0.0749725|1.67304|
|892|0.0753077|1.67857|
|893|0.0756439|1.68412|
|894|0.0759813|1.68967|
|895|0.0763198|1.69524|
|896|0.0766594|1.70082|
|897|0.0770001|1.70642|
|898|0.077342|1.71202|
|899|0.0776849|1.71764|
|900|0.078029|1.72327|
|901|0.0783742|1.72891|
|902|0.0787206|1.73456|
|903|0.0790681|1.74022|
|904|0.0794167|1.7459|
|905|0.0797664|1.75159|
|906|0.0801173|1.75728|
|907|0.0804693|1.763|
|908|0.0808225|1.76872|
|909|0.0811768|1.77445|
|910|0.0815323|1.7802|
|911|0.0818889|1.78596|
|912|0.0822467|1.79173|
|913|0.0826056|1.79751|
|914|0.0829657|1.8033|
|915|0.0833269|1.80911|
|916|0.0836893|1.81493|
|917|0.0840529|1.82076|
|918|0.0844176|1.8266|
|919|0.0847835|1.83245|
|920|0.0851506|1.83832|
|921|0.0855189|1.8442|
|922|0.0858883|1.85009|
|923|0.0862589|1.85599|
|924|0.0866307|1.8619|
|925|0.0870037|1.86783|
|926|0.0873778|1.87377|
|927|0.0877532|1.87972|
|928|0.0881297|1.88568|
|929|0.0885074|1.89165|
|930|0.0888864|1.89764|
|931|0.0892665|1.90364|
|932|0.0896478|1.90965|
|933|0.0900304|1.91567|
|934|0.0904141|1.9217|
|935|0.090799|1.92775|
|936|0.0911852|1.93381|
|937|0.0915726|1.93988|
|938|0.0919611|1.94596|
|939|0.0923509|1.95206|
|940|0.092742|1.95816|
|941|0.0931342|1.96428|
|942|0.0935277|1.97041|
|943|0.0939224|1.97656|
|944|0.0943183|1.98271|
|945|0.0947155|1.98888|
|946|0.0951139|1.99506|
|947|0.0955135|2.00125|
|948|0.0959144|2.00746|
|949|0.0963165|2.01368|
|950|0.0967198|2.0199|
|951|0.0971244|2.02615|
|952|0.0975303|2.0324|
|953|0.0979374|2.03867|
|954|0.0983458|2.04494|
|955|0.0987554|2.05123|
|956|0.0991663|2.05754|
|957|0.0995784|2.06385|
|958|0.0999918|2.07018|
|959|0.100406|2.07652|
|960|0.100822|2.08287|
|961|0.10124|2.08924|
|962|0.101658|2.09561|
|963|0.102078|2.102|
|964|0.102499|2.1084|
|965|0.102921|2.11482|
|966|0.103345|2.12124|
|967|0.10377|2.12768|
|968|0.104196|2.13413|
|969|0.104623|2.1406|
|970|0.105052|2.14707|
|971|0.105482|2.15356|
|972|0.105914|2.16006|
|973|0.106346|2.16657|
|974|0.10678|2.1731|
|975|0.107215|2.17964|
|976|0.107652|2.18619|
|977|0.10809|2.19275|
|978|0.108529|2.19933|
|979|0.10897|2.20591|
|980|0.109412|2.21251|
|981|0.109855|2.21913|
|982|0.110299|2.22575|
|983|0.110745|2.23239|
|984|0.111192|2.23904|
|985|0.111641|2.2457|
|986|0.11209|2.25238|
|987|0.112542|2.25907|
|988|0.112994|2.26577|
|989|0.113448|2.27248|
|990|0.113903|2.27921|
|991|0.11436|2.28595|
|992|0.114817|2.2927|
|993|0.115277|2.29946|
|994|0.115737|2.30624|
|995|0.116199|2.31303|
|996|0.116662|2.31983|
|997|0.117127|2.32665|
|998|0.117593|2.33347|
|999|0.11806|2.34031|
|1000|0.118529|2.34717|
|1001|0.118999|2.35403|
|1002|0.119471|2.36091|
|1003|0.119944|2.3678|
|1004|0.120418|2.3747|
|1005|0.120894|2.38162|
|1006|0.121371|2.38855|
|1007|0.121849|2.39549|
|1008|0.122329|2.40244|
|1009|0.12281|2.40941|
|1010|0.123293|2.41639|
|1011|0.123777|2.42338|
|1012|0.124262|2.43039|
|1013|0.124749|2.43741|
|1014|0.125237|2.44444|
|1015|0.125726|2.45148|
|1016|0.126217|2.45854|
|1017|0.12671|2.46561|
|1018|0.127204|2.47269|
|1019|0.127699|2.47978|
|1020|0.128196|2.48689|
|1021|0.128694|2.49401|
|1022|0.129193|2.50115|
|1023|0.129694|2.50829|
|1024|0.130197|2.51545|
|1025|0.1307|2.52262|
|1026|0.131206|2.52981|
|1027|0.131712|2.53701|
|1028|0.13222|2.54422|
|1029|0.13273|2.55144|
|1030|0.133241|2.55868|
|1031|0.133753|2.56593|
|1032|0.134267|2.57319|
|1033|0.134783|2.58047|
|1034|0.1353|2.58775|
|1035|0.135818|2.59506|
|1036|0.136338|2.60237|
|1037|0.136859|2.6097|
|1038|0.137381|2.61704|
|1039|0.137906|2.62439|
|1040|0.138431|2.63176|
|1041|0.138958|2.63914|
|1042|0.139487|2.64653|
|1043|0.140017|2.65394|
|1044|0.140548|2.66135|
|1045|0.141081|2.66879|
|1046|0.141616|2.67623|
|1047|0.142152|2.68369|
|1048|0.142689|2.69116|
|1049|0.143228|2.69864|
|1050|0.143769|2.70614|
|1051|0.144311|2.71365|
|1052|0.144854|2.72117|
|1053|0.145399|2.72871|
|1054|0.145946|2.73626|
|1055|0.146494|2.74382|
|1056|0.147043|2.7514|
|1057|0.147594|2.75899|
|1058|0.148147|2.76659|
|1059|0.148701|2.7742|
|1060|0.149257|2.78183|
|1061|0.149814|2.78947|
|1062|0.150372|2.79713|
|1063|0.150933|2.8048|
|1064|0.151494|2.81248|
|1065|0.152058|2.82017|
|1066|0.152622|2.82788|
|1067|0.153189|2.8356|
|1068|0.153757|2.84333|
|1069|0.154326|2.85108|
|1070|0.154897|2.85884|
|1071|0.15547|2.86661|
|1072|0.156044|2.8744|
|1073|0.156619|2.8822|
|1074|0.157197|2.89002|
|1075|0.157775|2.89784|
|1076|0.158356|2.90568|
|1077|0.158938|2.91354|
|1078|0.159521|2.9214|
|1079|0.160106|2.92928|
|1080|0.160693|2.93718|
|1081|0.161281|2.94508|
|1082|0.161871|2.953|
|1083|0.162462|2.96093|
|1084|0.163055|2.96888|
|1085|0.16365|2.97684|
|1086|0.164246|2.98481|
|1087|0.164844|2.9928|
|1088|0.165443|3.0008|
|1089|0.166044|3.00881|
|1090|0.166647|3.01684|
|1091|0.167251|3.02488|
|1092|0.167857|3.03293|
|1093|0.168464|3.041|
|1094|0.169073|3.04908|
|1095|0.169684|3.05718|
|1096|0.170296|3.06528|
|1097|0.17091|3.0734|
|1098|0.171525|3.08154|
|1099|0.172142|3.08969|
|1100|0.172761|3.09785|
|1101|0.173382|3.10602|
|1102|0.174004|3.11421|
|1103|0.174627|3.12241|
|1104|0.175252|3.13063|
|1105|0.175879|3.13885|
|1106|0.176508|3.1471|
|1107|0.177138|3.15535|
|1108|0.17777|3.16362|
|1109|0.178404|3.1719|
|1110|0.179039|3.1802|
|1111|0.179676|3.18851|
|1112|0.180314|3.19683|
|1113|0.180955|3.20517|
|1114|0.181596|3.21352|
|1115|0.18224|3.22188|
|1116|0.182885|3.23026|
|1117|0.183532|3.23865|
|1118|0.184181|3.24706|
|1119|0.184831|3.25547|
|1120|0.185483|3.26391|
|1121|0.186136|3.27235|
|1122|0.186792|3.28081|
|1123|0.187449|3.28928|
|1124|0.188107|3.29777|
|1125|0.188768|3.30627|
|1126|0.18943|3.31478|
|1127|0.190094|3.32331|
|1128|0.190759|3.33185|
|1129|0.191427|3.34041|
|1130|0.192095|3.34897|
|1131|0.192766|3.35756|
|1132|0.193438|3.36615|
|1133|0.194113|3.37476|
|1134|0.194788|3.38338|
|1135|0.195466|3.39202|
|1136|0.196145|3.40067|
|1137|0.196826|3.40934|
|1138|0.197509|3.41801|
|1139|0.198193|3.4267|
|1140|0.19888|3.43541|
|1141|0.199568|3.44413|
|1142|0.200257|3.45286|
|1143|0.200949|3.46161|
|1144|0.201642|3.47037|
|1145|0.202337|3.47914|
|1146|0.203034|3.48793|
|1147|0.203732|3.49673|
|1148|0.204432|3.50555|
|1149|0.205134|3.51438|
|1150|0.205838|3.52322|
|1151|0.206544|3.53208|
|1152|0.207251|3.54095|
|1153|0.20796|3.54983|
|1154|0.208671|3.55873|
|1155|0.209383|3.56764|
|1156|0.210098|3.57657|
|1157|0.210814|3.58551|
|1158|0.211532|3.59446|
|1159|0.212252|3.60343|
|1160|0.212973|3.61241|
|1161|0.213697|3.62141|
|1162|0.214422|3.63042|
|1163|0.215149|3.63944|
|1164|0.215878|3.64848|
|1165|0.216608|3.65753|
|1166|0.217341|3.66659|
|1167|0.218075|3.67567|
|1168|0.218811|3.68476|
|1169|0.219549|3.69387|
|1170|0.220289|3.70299|
|1171|0.22103|3.71213|
|1172|0.221773|3.72127|
|1173|0.222519|3.73044|
|1174|0.223266|3.73961|
|1175|0.224014|3.7488|
|1176|0.224765|3.75801|
|1177|0.225518|3.76723|
|1178|0.226272|3.77646|
|1179|0.227028|3.7857|
|1180|0.227786|3.79496|
|1181|0.228546|3.80424|
|1182|0.229308|3.81353|
|1183|0.230072|3.82283|
|1184|0.230837|3.83215|
|1185|0.231605|3.84148|
|1186|0.232374|3.85082|
|1187|0.233145|3.86018|
|1188|0.233918|3.86955|
|1189|0.234693|3.87894|
|1190|0.235469|3.88834|
|1191|0.236248|3.89775|
|1192|0.237029|3.90718|
|1193|0.237811|3.91662|
|1194|0.238595|3.92608|
|1195|0.239381|3.93555|
|1196|0.240169|3.94504|
|1197|0.240959|3.95454|
|1198|0.241751|3.96405|
|1199|0.242545|3.97358|
|1200|0.243341|3.98312|
|1201|0.244138|3.99267|
|1202|0.244938|4.00224|
|1203|0.245739|4.01183|
|1204|0.246542|4.02142|
|1205|0.247348|4.03104|
|1206|0.248155|4.04066|
|1207|0.248964|4.0503|
|1208|0.249775|4.05996|
|1209|0.250588|4.06963|
|1210|0.251403|4.07931|
|1211|0.25222|4.08901|
|1212|0.253038|4.09872|
|1213|0.253859|4.10844|
|1214|0.254682|4.11818|
|1215|0.255506|4.12794|
|1216|0.256333|4.1377|
|1217|0.257161|4.14749|
|1218|0.257992|4.15728|
|1219|0.258824|4.16709|
|1220|0.259659|4.17692|
|1221|0.260495|4.18676|
|1222|0.261334|4.19661|
|1223|0.262174|4.20648|
|1224|0.263016|4.21636|
|1225|0.26386|4.22626|
|1226|0.264707|4.23617|
|1227|0.265555|4.24609|
|1228|0.266405|4.25603|
|1229|0.267257|4.26598|
|1230|0.268111|4.27595|
|1231|0.268968|4.28593|
|1232|0.269826|4.29593|
|1233|0.270686|4.30594|
|1234|0.271548|4.31596|
|1235|0.272412|4.326|
|1236|0.273279|4.33606|
|1237|0.274147|4.34612|
|1238|0.275017|4.35621|
|1239|0.275889|4.3663|
|1240|0.276764|4.37641|
|1241|0.27764|4.38654|
|1242|0.278518|4.39668|
|1243|0.279399|4.40683|
|1244|0.280281|4.417|
|1245|0.281165|4.42718|
|1246|0.282052|4.43738|
|1247|0.28294|4.44759|
|1248|0.283831|4.45782|
|1249|0.284723|4.46806|
|1250|0.285618|4.47831|
|1251|0.286515|4.48858|
|1252|0.287413|4.49886|
|1253|0.288314|4.50916|
|1254|0.289217|4.51947|
|1255|0.290122|4.5298|
|1256|0.291029|4.54014|
|1257|0.291938|4.55049|
|1258|0.292849|4.56086|
|1259|0.293762|4.57125|
|1260|0.294678|4.58165|
|1261|0.295595|4.59206|
|1262|0.296515|4.60249|
|1263|0.297436|4.61293|
|1264|0.29836|4.62338|
|1265|0.299285|4.63385|
|1266|0.300213|4.64434|
|1267|0.301143|4.65484|
|1268|0.302075|4.66535|
|1269|0.303009|4.67588|
|1270|0.303946|4.68643|
|1271|0.304884|4.69698|
|1272|0.305824|4.70756|
|1273|0.306767|4.71814|
|1274|0.307712|4.72874|
|1275|0.308658|4.73936|
|1276|0.309607|4.74999|
|1277|0.310558|4.76063|
|1278|0.311512|4.77129|
|1279|0.312467|4.78197|
|1280|0.313424|4.79266|
|1281|0.314384|4.80336|
|1282|0.315346|4.81408|
|1283|0.31631|4.82481|
|1284|0.317276|4.83556|
|1285|0.318244|4.84632|
|1286|0.319214|4.85709|
|1287|0.320187|4.86788|
|1288|0.321161|4.87869|
|1289|0.322138|4.88951|
|1290|0.323117|4.90034|
|1291|0.324098|4.91119|
|1292|0.325082|4.92205|
|1293|0.326067|4.93293|
|1294|0.327055|4.94382|
|1295|0.328045|4.95473|
|1296|0.329037|4.96565|
|1297|0.330031|4.97659|
|1298|0.331027|4.98754|
|1299|0.332026|4.9985|
|1300|0.333027|5.00949|
|1301|0.33403|5.02048|
|1302|0.335035|5.03149|
|1303|0.336042|5.04251|
|1304|0.337052|5.05355|
|1305|0.338064|5.06461|
|1306|0.339078|5.07567|
|1307|0.340094|5.08676|
|1308|0.341113|5.09785|
|1309|0.342133|5.10897|
|1310|0.343156|5.12009|
|1311|0.344181|5.13123|
|1312|0.345209|5.14239|
|1313|0.346238|5.15356|
|1314|0.34727|5.16475|
|1315|0.348304|5.17595|
|1316|0.34934|5.18716|
|1317|0.350379|5.19839|
|1318|0.35142|5.20964|
|1319|0.352463|5.22089|
|1320|0.353508|5.23217|
|1321|0.354556|5.24346|
|1322|0.355605|5.25476|
|1323|0.356658|5.26608|
|1324|0.357712|5.27741|
|1325|0.358769|5.28876|
|1326|0.359827|5.30012|
|1327|0.360889|5.3115|
|1328|0.361952|5.32289|
|1329|0.363018|5.33429|
|1330|0.364086|5.34572|
|1331|0.365156|5.35715|
|1332|0.366229|5.3686|
|1333|0.367303|5.38007|
|1334|0.368381|5.39155|
|1335|0.36946|5.40304|
|1336|0.370542|5.41455|
|1337|0.371626|5.42608|
|1338|0.372712|5.43762|
|1339|0.373801|5.44917|
|1340|0.374892|5.46074|
|1341|0.375985|5.47232|
|1342|0.377081|5.48392|
|1343|0.378179|5.49554|
|1344|0.379279|5.50716|
|1345|0.380382|5.51881|
|1346|0.381487|5.53047|
|1347|0.382594|5.54214|
|1348|0.383703|5.55383|
|1349|0.384815|5.56553|
|1350|0.38593|5.57725|
|1351|0.387046|5.58898|
|1352|0.388165|5.60072|
|1353|0.389287|5.61249|
|1354|0.39041|5.62426|
|1355|0.391536|5.63605|
|1356|0.392665|5.64786|
|1357|0.393795|5.65968|
|1358|0.394929|5.67152|
|1359|0.396064|5.68337|
|1360|0.397202|5.69523|
|1361|0.398342|5.70711|
|1362|0.399485|5.71901|
|1363|0.40063|5.73092|
|1364|0.401777|5.74285|
|1365|0.402927|5.75479|
|1366|0.404079|5.76674|
|1367|0.405234|5.77871|
|1368|0.406391|5.7907|
|1369|0.40755|5.8027|
|1370|0.408712|5.81471|
|1371|0.409876|5.82674|
|1372|0.411042|5.83878|
|1373|0.412211|5.85084|
|1374|0.413383|5.86292|
|1375|0.414556|5.87501|
|1376|0.415733|5.88711|
|1377|0.416911|5.89923|
|1378|0.418092|5.91137|
|1379|0.419276|5.92351|
|1380|0.420462|5.93568|
|1381|0.42165|5.94786|
|1382|0.422841|5.96005|
|1383|0.424034|5.97226|
|1384|0.42523|5.98448|
|1385|0.426428|5.99672|
|1386|0.427629|6.00898|
|1387|0.428832|6.02125|
|1388|0.430037|6.03353|
|1389|0.431245|6.04583|
|1390|0.432455|6.05814|
|1391|0.433668|6.07047|
|1392|0.434884|6.08281|
|1393|0.436101|6.09517|
|1394|0.437322|6.10755|
|1395|0.438544|6.11993|
|1396|0.43977|6.13234|
|1397|0.440997|6.14476|
|1398|0.442227|6.15719|
|1399|0.44346|6.16964|
|1400|0.444695|6.1821|
|1401|0.445933|6.19458|
|1402|0.447173|6.20707|
|1403|0.448416|6.21958|
|1404|0.449661|6.23211|
|1405|0.450909|6.24465|
|1406|0.452159|6.2572|
|1407|0.453412|6.26977|
|1408|0.454667|6.28235|
|1409|0.455924|6.29495|
|1410|0.457185|6.30756|
|1411|0.458448|6.32019|
|1412|0.459713|6.33284|
|1413|0.460981|6.3455|
|1414|0.462251|6.35817|
|1415|0.463524|6.37086|
|1416|0.464799|6.38356|
|1417|0.466077|6.39628|
|1418|0.467358|6.40902|
|1419|0.468641|6.42177|
|1420|0.469927|6.43453|
|1421|0.471215|6.44731|
|1422|0.472506|6.4601|
|1423|0.473799|6.47291|
|1424|0.475095|6.48574|
|1425|0.476393|6.49858|
|1426|0.477694|6.51143|
|1427|0.478998|6.5243|
|1428|0.480304|6.53719|
|1429|0.481613|6.55009|
|1430|0.482924|6.563|
|1431|0.484238|6.57593|
|1432|0.485554|6.58888|
|1433|0.486873|6.60184|
|1434|0.488195|6.61482|
|1435|0.489519|6.62781|
|1436|0.490846|6.64081|
|1437|0.492176|6.65383|
|1438|0.493508|6.66687|
|1439|0.494842|6.67992|
|1440|0.49618|6.69299|
|1441|0.49752|6.70607|
|1442|0.498862|6.71916|
|1443|0.500207|6.73228|
|1444|0.501555|6.7454|
|1445|0.502905|6.75854|
|1446|0.504258|6.7717|
|1447|0.505614|6.78487|
|1448|0.506972|6.79806|
|1449|0.508333|6.81126|
|1450|0.509697|6.82448|
|1451|0.511063|6.83771|
|1452|0.512432|6.85096|
|1453|0.513803|6.86422|
|1454|0.515178|6.8775|
|1455|0.516554|6.8908|
|1456|0.517934|6.9041|
|1457|0.519316|6.91743|
|1458|0.520701|6.93077|
|1459|0.522088|6.94412|
|1460|0.523479|6.95749|
|1461|0.524871|6.97087|
|1462|0.526267|6.98427|
|1463|0.527665|6.99769|
|1464|0.529066|7.01112|
|1465|0.53047|7.02456|
|1466|0.531876|7.03802|
|1467|0.533285|7.0515|
|1468|0.534696|7.06499|
|1469|0.536111|7.07849|
|1470|0.537528|7.09202|
|1471|0.538948|7.10555|
|1472|0.54037|7.1191|
|1473|0.541795|7.13267|
|1474|0.543223|7.14625|
|1475|0.544654|7.15985|
|1476|0.546087|7.17346|
|1477|0.547523|7.18709|
|1478|0.548962|7.20073|
|1479|0.550403|7.21439|
|1480|0.551848|7.22806|
|1481|0.553295|7.24175|
|1482|0.554744|7.25545|
|1483|0.556197|7.26917|
|1484|0.557652|7.2829|
|1485|0.55911|7.29665|
|1486|0.560571|7.31042|
|1487|0.562034|7.3242|
|1488|0.5635|7.33799|
|1489|0.564969|7.3518|
|1490|0.566441|7.36563|
|1491|0.567916|7.37947|
|1492|0.569393|7.39332|
|1493|0.570873|7.40719|
|1494|0.572356|7.42108|
|1495|0.573841|7.43498|
|1496|0.57533|7.4489|
|1497|0.576821|7.46283|
|1498|0.578315|7.47677|
|1499|0.579812|7.49074|
|1500|0.581311|7.50471|
|1501|0.582813|7.51871|
|1502|0.584319|7.53271|
|1503|0.585827|7.54674|
|1504|0.587337|7.56077|
|1505|0.588851|7.57483|
|1506|0.590367|7.5889|
|1507|0.591886|7.60298|
|1508|0.593408|7.61708|
|1509|0.594933|7.6312|
|1510|0.596461|7.64533|
|1511|0.597991|7.65947|
|1512|0.599525|7.67363|
|1513|0.601061|7.68781|
|1514|0.6026|7.702|
|1515|0.604142|7.7162|
|1516|0.605686|7.73042|
|1517|0.607234|7.74466|
|1518|0.608784|7.75891|
|1519|0.610337|7.77318|
|1520|0.611893|7.78746|
|1521|0.613452|7.80176|
|1522|0.615014|7.81607|
|1523|0.616579|7.8304|
|1524|0.618146|7.84475|
|1525|0.619717|7.8591|
|1526|0.62129|7.87348|
|1527|0.622866|7.88787|
|1528|0.624445|7.90227|
|1529|0.626027|7.91669|
|1530|0.627612|7.93113|
|1531|0.629199|7.94558|
|1532|0.63079|7.96004|
|1533|0.632383|7.97452|
|1534|0.63398|7.98902|
|1535|0.635579|8.00353|
|1536|0.637181|8.01806|
|1537|0.638786|8.0326|
|1538|0.640394|8.04716|
|1539|0.642005|8.06173|
|1540|0.643619|8.07632|
|1541|0.645236|8.09092|
|1542|0.646855|8.10554|
|1543|0.648478|8.12018|
|1544|0.650103|8.13483|
|1545|0.651732|8.14949|
|1546|0.653363|8.16417|
|1547|0.654998|8.17887|
|1548|0.656635|8.19358|
|1549|0.658275|8.2083|
|1550|0.659918|8.22304|
|1551|0.661564|8.2378|
|1552|0.663213|8.25257|
|1553|0.664865|8.26736|
|1554|0.66652|8.28216|
|1555|0.668178|8.29698|
|1556|0.669839|8.31181|
|1557|0.671503|8.32666|
|1558|0.67317|8.34152|
|1559|0.674839|8.3564|
|1560|0.676512|8.37129|
|1561|0.678188|8.3862|
|1562|0.679867|8.40113|
|1563|0.681548|8.41607|
|1564|0.683233|8.43102|
|1565|0.684921|8.446|
|1566|0.686611|8.46098|
|1567|0.688305|8.47598|
|1568|0.690002|8.491|
|1569|0.691702|8.50603|
|1570|0.693404|8.52108|
|1571|0.69511|8.53614|
|1572|0.696819|8.55122|
|1573|0.69853|8.56631|
|1574|0.700245|8.58142|
|1575|0.701963|8.59654|
|1576|0.703684|8.61168|
|1577|0.705408|8.62684|
|1578|0.707135|8.64201|
|1579|0.708865|8.65719|
|1580|0.710598|8.67239|
|1581|0.712334|8.68761|
|1582|0.714073|8.70284|
|1583|0.715815|8.71809|
|1584|0.71756|8.73335|
|1585|0.719308|8.74862|
|1586|0.721059|8.76392|
|1587|0.722814|8.77922|
|1588|0.724571|8.79455|
|1589|0.726331|8.80989|
|1590|0.728095|8.82524|
|1591|0.729861|8.84061|
|1592|0.731631|8.85599|
|1593|0.733404|8.87139|
|1594|0.73518|8.88681|
|1595|0.736959|8.90224|
|1596|0.738741|8.91768|
|1597|0.740526|8.93314|
|1598|0.742314|8.94862|
|1599|0.744105|8.96411|
|1600|0.745899|8.97962|
|1601|0.747697|8.99514|
|1602|0.749498|9.01068|
|1603|0.751301|9.02623|
|1604|0.753108|9.0418|
|1605|0.754918|9.05738|
|1606|0.756731|9.07298|
|1607|0.758547|9.0886|
|1608|0.760366|9.10423|
|1609|0.762189|9.11987|
|1610|0.764014|9.13553|
|1611|0.765843|9.15121|
|1612|0.767675|9.1669|
|1613|0.76951|9.1826|
|1614|0.771348|9.19832|
|1615|0.773189|9.21406|
|1616|0.775034|9.22981|
|1617|0.776881|9.24558|
|1618|0.778732|9.26136|
|1619|0.780586|9.27716|
|1620|0.782443|9.29298|
|1621|0.784303|9.3088|
|1622|0.786166|9.32465|
|1623|0.788033|9.34051|
|1624|0.789902|9.35638|
|1625|0.791775|9.37227|
|1626|0.793651|9.38818|
|1627|0.79553|9.4041|
|1628|0.797413|9.42003|
|1629|0.799299|9.43599|
|1630|0.801187|9.45195|
|1631|0.803079|9.46793|
|1632|0.804974|9.48393|
|1633|0.806873|9.49994|
|1634|0.808774|9.51597|
|1635|0.810679|9.53202|
|1636|0.812587|9.54807|
|1637|0.814498|9.56415|
|1638|0.816413|9.58024|
|1639|0.818331|9.59634|
|1640|0.820251|9.61246|
|1641|0.822176|9.6286|
|1642|0.824103|9.64475|
|1643|0.826033|9.66091|
|1644|0.827967|9.67709|
|1645|0.829904|9.69329|
|1646|0.831845|9.7095|
|1647|0.833788|9.72573|
|1648|0.835735|9.74197|
|1649|0.837685|9.75823|
|1650|0.839638|9.7745|
|1651|0.841595|9.79079|
|1652|0.843554|9.80709|
|1653|0.845518|9.82341|
|1654|0.847484|9.83975|
|1655|0.849453|9.8561|
|1656|0.851426|9.87246|
|1657|0.853402|9.88884|
|1658|0.855382|9.90524|
|1659|0.857365|9.92165|
|1660|0.85935|9.93807|
|1661|0.86134|9.95451|
|1662|0.863332|9.97097|
|1663|0.865328|9.98744|
|1664|0.867327|10.0039|
|1665|0.86933|10.0204|
|1666|0.871335|10.037|
|1667|0.873344|10.0535|
|1668|0.875357|10.07|
|1669|0.877373|10.0866|
|1670|0.879391|10.1032|
|1671|0.881414|10.1198|
|1672|0.883439|10.1364|
|1673|0.885468|10.153|
|1674|0.887501|10.1696|
|1675|0.889536|10.1863|
|1676|0.891575|10.203|
|1677|0.893617|10.2197|
|1678|0.895663|10.2364|
|1679|0.897712|10.2531|
|1680|0.899764|10.2698|
|1681|0.90182|10.2866|
|1682|0.903879|10.3033|
|1683|0.905941|10.3201|
|1684|0.908007|10.3369|
|1685|0.910076|10.3537|
|1686|0.912148|10.3705|
|1687|0.914224|10.3874|
|1688|0.916303|10.4042|
|1689|0.918386|10.4211|
|1690|0.920472|10.438|
|1691|0.922561|10.4549|
|1692|0.924654|10.4718|
|1693|0.92675|10.4887|
|1694|0.928849|10.5057|
|1695|0.930952|10.5226|
|1696|0.933058|10.5396|
|1697|0.935168|10.5566|
|1698|0.937281|10.5736|
|1699|0.939397|10.5906|
|1700|0.941517|10.6077|
|1701|0.94364|10.6247|
|1702|0.945767|10.6418|
|1703|0.947897|10.6589|
|1704|0.950031|10.676|
|1705|0.952167|10.6931|
|1706|0.954308|10.7102|
|1707|0.956452|10.7273|
|1708|0.958599|10.7445|
|1709|0.960749|10.7617|
|1710|0.962903|10.7789|
|1711|0.965061|10.7961|
|1712|0.967222|10.8133|
|1713|0.969386|10.8305|
|1714|0.971554|10.8478|
|1715|0.973725|10.865|
|1716|0.9759|10.8823|
|1717|0.978078|10.8996|
|1718|0.98026|10.9169|
|1719|0.982445|10.9343|
|1720|0.984634|10.9516|
|1721|0.986826|10.969|
|1722|0.989021|10.9863|
|1723|0.99122|11.0037|
|1724|0.993423|11.0211|
|1725|0.995629|11.0386|
|1726|0.997838|11.056|
|1727|1.00005|11.0734|
|1728|1.00227|11.0909|
|1729|1.00449|11.1084|
|1730|1.00671|11.1259|
|1731|1.00894|11.1434|
|1732|1.01117|11.1609|
|1733|1.0134|11.1784|
|1734|1.01564|11.196|
|1735|1.01788|11.2136|
|1736|1.02012|11.2312|
|1737|1.02237|11.2488|
|1738|1.02462|11.2664|
|1739|1.02688|11.284|
|1740|1.02914|11.3017|
|1741|1.0314|11.3193|
|1742|1.03367|11.337|
|1743|1.03593|11.3547|
|1744|1.03821|11.3724|
|1745|1.04048|11.3901|
|1746|1.04276|11.4079|
|1747|1.04505|11.4256|
|1748|1.04733|11.4434|
|1749|1.04962|11.4612|
|1750|1.05192|11.479|
|1751|1.05422|11.4968|
|1752|1.05652|11.5146|
|1753|1.05882|11.5324|
|1754|1.06113|11.5503|
|1755|1.06344|11.5682|
|1756|1.06576|11.5861|
|1757|1.06808|11.604|
|1758|1.0704|11.6219|
|1759|1.07273|11.6398|
|1760|1.07505|11.6578|
|1761|1.07739|11.6757|
|1762|1.07973|11.6937|
|1763|1.08207|11.7117|
|1764|1.08441|11.7297|
|1765|1.08676|11.7478|
|1766|1.08911|11.7658|
|1767|1.09146|11.7839|
|1768|1.09382|11.8019|
|1769|1.09618|11.82|
|1770|1.09855|11.8381|
|1771|1.10092|11.8562|
|1772|1.10329|11.8744|
|1773|1.10567|11.8925|
|1774|1.10805|11.9107|
|1775|1.11043|11.9288|
|1776|1.11282|11.947|
|1777|1.11521|11.9652|
|1778|1.11761|11.9835|
|1779|1.12001|12.0017|
|1780|1.12241|12.02|
|1781|1.12481|12.0382|
|1782|1.12722|12.0565|
|1783|1.12964|12.0748|
|1784|1.13205|12.0931|
|1785|1.13447|12.1115|
|1786|1.1369|12.1298|
|1787|1.13933|12.1482|
|1788|1.14176|12.1665|
|1789|1.14419|12.1849|
|1790|1.14663|12.2033|
|1791|1.14907|12.2217|
|1792|1.15152|12.2402|
|1793|1.15397|12.2586|
|1794|1.15642|12.2771|
|1795|1.15888|12.2956|
|1796|1.16134|12.3141|
|1797|1.16381|12.3326|
|1798|1.16627|12.3511|
|1799|1.16875|12.3696|
|1800|1.17122|12.3882|
|1801|1.1737|12.4068|
|1802|1.17619|12.4253|
|1803|1.17867|12.4439|
|1804|1.18116|12.4626|
